data_no,event_date,year,event_type,sub_event_type,actor1,assoc_actor_1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
33238,3-May-20,2020,Protests,Peaceful protest,Protesters (United States),LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 3 May 2020, dozen LGBT protesters across the street of Mount Sinai Beth Israel Medical Center in New York-Manhattan (New York) condemn the hospital's partnership with Samaritan's Purse. [size=dozen]",0,1612546509
33363,1-May-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York City,40.7142,-74.0059,1010WINS,"On 1 May 2020, protesters displayed signs across New York City (New York) and vehicles drove from Times Square to Governor Cuomo's office demanding the government to help those who have been hit the hardest financially by the coronavirus. [size=no report]",0,1612546509
33862,25-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,News12 (Brooklyn),"On 25 April 2020, protesters gathered in the corner of the Macombs Dam Bridge in New York-Manhattan (New York) to demand rent cancellation due to coronavirus pandemic. [size=no report]",0,1612546514
33993,23-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,New York Daily News,"On 23 April 2020, advocates gathered outside of Queensboro Correctional Facility in New York-Queens (New York) holding a vigil for Leonard Carter who died from the coronavirus shy of his release date and demanding Governor Cuomo to release inmates who have been granted parole but have yet to be released. [size=no report]",0,1612546513
34388,17-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Salamanca Press,"On 17 April 2020, nurses and health care workers gather outside of Jacobi Medical Center in New York-Bronx (New York) to protest against a new policy regarding absences announced during the coronavirus pandemic. [size=no report]",0,1612546513
34510,15-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),RAR: Rise and Resist; LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 15 April 2020, members of Rise and Resist and other pro-LGBT activists protested outside the Samaritan's Purse field hospital in Central Park in New York-Manhattan (New York) for turning away volunteers who won't sign a statement of faith. [size=no report]",0,1612546513
34569,14-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,ABC7 (New York),"On 14 April 2020, nurses held a candle vigil in front of Lincoln Hospital in New York-Bronx (New York) to honor health care workers in the frontline of the coronavirus pandemic and calling for more safety measures. [size=no report]",0,1612546513
34571,14-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 14 April 2020, a group of LGBT and allies protesters gathered in front of Central Park tent city in New York-Manhattan (New York) protesting Mt. Sinai for accepting help from Samaritan's Purse who are forcing volunteers to sign a Statement of Faith. [size=no report]",0,1612546513
34572,14-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Daily Eagle,"On 14 April 2020, demonstrators outside of the Queensboro Correctional Facility in Long Island City in the New York-Queens district (New York) are urging the Governor Andre Cuomo to release prisoners whose sentences are almost done amid the coronavirus pandemic. [size=no report]",0,1612546513
34696,10-Apr-20,2020,Strategic developments,Other,Civilians (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Eater New York,"Other: On 10 April 2020, 'Stop eating dogs' was scrawled on a windowpane on the restaurant Jeju Noodle Bar, a Korean restaurant in New York - Manhattan (New York). The owner of the restaurant alleged that it was a hate crime and that such anti-Asian sentiments have been rising during the ongoing coronavirus pandemic. [hate-based symbol]",0,1614123488
34921,6-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 6 April 2020, about 80 of health care workers and protesters gathered outside of Harlem Hospital in New York-Manhattan (New York) demanding better protection gear to work during the coronavirus pandemic. [size=about 80]",0,1612546513
35011,3-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 3 April 2020, health care workers in front of Mount Sinai in New York-Manhattan (New York) demanded personal protective equipment during the coronavirus pandemic. [size=no report]",0,1612546513
35303,28-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,New York Post; CBS2 (New York),"On 28 March 2020, about 30 nurses protested at Jacobi Medical Center in New York - Bronx (New York) to protest the lack of medical supplies and the new safety guidelines about reusing protective gear amid the coronavirus pandemic. [size=about 30]",0,1612546515
35562,22-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Prisoners (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; Perilous Chronicle,"On 22 March 2020, about 100 prisoners at Riker Island's Robert N. Davoren Center in New York - Queens (New York) demanded immediate action in responding to the growing coronavirus pandemic inside the kail. [size=about 100]",0,1612546515
35861,12-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Students (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Chronicle,"On 12 March 2020, CUNY students and activists interrupted a public workshop at the CUNY School of Law in Long Island City in New York - Queens (New York) opposing the BQX project as they fear that it would increased property taxes. [size=no report]",0,1612546515
36100,8-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Women (United States),United States,New York,Queens,Jackson Heights,40.7557,-73.8831,Khasokas,"On 8 March 2020,nearly 100 women and their supporters gathered in Jackson Heights (New York) to celebrate International Women's Day and to protest against a local jewellery store they claim engaged in abusive practices toward female employees. [size=nearly 100]",0,1612546519
36214,8-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Women (United States); Catholic Christian Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Future Church News; Press Democrat; Crux,"On 8 March 2020, a dozen women and two men affiliated with the Women's Ordination Conference marched in New York - Manhattan (New York) to celebrate International Women's Day and to demand the Catholic Church allow women to become ordained as priests. On the same day women and their supporters gathered at Washington Square Park in New York - Manhattan (New York) to celebrate International Women's Day and to advocate for greater civil rights and equality for women. [size=no report]",0,1612546518
36237,7-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx),"On 7 March 2020, community leaders and protesters gathered outside of a recently sold building in New York - Bronx (New York) calling for the cancellation of the sale as the building is slated to become a rehab center. [size=no report]",0,1612546515
36239,7-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Mormon Christian Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Salt Lake Tribune,"On 7 March 2020, several dozens of Latter-day Saints gathered across the street of the Church of Jesus Christ of Latter-day Saints in New York - Manhattan (New York) expressing their disappointment with Brigham Young University's discriminatory policies for same-sex couples. [size=several dozen]",0,1612546515
36269,6-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Gothamist,"On 6 March 2020, about 40 Chipotle workers picketed on Sixth Avenue in New York - Manhattan (New York) demanding the company to comply with sick leave law as the coronavirus crisis grows. [size=about 40]",0,1612546515
36386,5-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Daily News of Newburyport; Gothamist,"On 5 March 2020, about 75 employees of Grand Central Publishing and Little, Brown in New York - Manhattan (New York) staged a walkout and gathered in Rockefeller Center to protest Grand Central's decision to publish Woody Allen's book. Allen is accused of having sexually abused his adopted daughter. [size=dozens]",0,1612546515
